Series Name,Series Code,Country Name,Country Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Chad,TCD,21.801,21.834,21.868,21.901,21.934,21.985,22.054,22.142,22.248,22.372,22.515,22.677,22.858,23.059,23.279,23.52
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Germany,DEU,75.98,76.179,76.378,76.575,76.771,76.966,77.16,77.17,77.18,77.19,77.2,77.224,77.261,77.312,77.376,77.453
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Kenya,KEN,21.675,22.045,22.42,22.8,23.183,23.571,23.969,24.376,24.794,25.221,25.658,26.105,26.562,27.03,27.507,27.995
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mexico,MEX,76.308,76.616,76.92,77.222,77.52,77.815,78.111,78.405,78.699,78.993,79.285,79.577,79.867,80.156,80.444,80.731
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Switzerland,CHE,73.478,73.504,73.53,73.556,73.581,73.607,73.631,73.653,73.674,73.696,73.718,73.739,73.761,73.797,73.849,73.915
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United States,USA,79.928,80.099,80.269,80.438,80.606,80.772,80.944,81.119,81.299,81.483,81.671,81.862,82.058,82.256,82.459,82.664
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Venezuela, RB",VEN,87.954,87.98,88.006,88.031,88.057,88.083,88.108,88.123,88.133,88.144,88.154,88.165,88.183,88.208,88.24,88.279
Urban population growth (annual %),SP.URB.GROW,Australia,AUS,1.46058120993102,1.61463706779604,0.76861501629068,2.14657127926835,2.20221763850756,1.69528537779197,1.52795741614347,1.86533013697943,1.83817579922612,1.60845510176755,1.55480059894141,1.67739012761928,1.80566369778429,1.66174925937128,1.65178048674511,1.39445750643396
Urban population growth (annual %),SP.URB.GROW,Canada,CAN,1.04061858829188,1.12384675481251,1.19901884209158,1.30902990520455,1.36489394771959,1.33326871439499,1.17495264216968,1.13636233305053,1.1071099946107,1.05460141956621,0.796807975480466,1.18279215486163,1.26116200732881,1.48750598693977,1.50218820550071,1.18772430444538
Urban population growth (annual %),SP.URB.GROW,Chad,TCD,3.80132101144805,3.65942516246599,3.54869944303241,3.47411524394552,3.46214657371923,3.56691017194242,3.67688958728269,3.76899221746416,3.82865367658579,3.85270020884968,3.85915669128468,3.86087532510691,3.87250269568174,3.89900762821218,3.93569300119807,3.98928926142496
Urban population growth (annual %),SP.URB.GROW,Germany,DEU,0.208115300433845,0.148771505773609,0.127167671405373,0.0674524949232638,0.00224726200833851,0.100481934472227,-1.60197231472939,0.200687484378332,0.285857246854236,0.429833546326634,0.87865693932128,0.838301068113641,0.421625391544917,0.366515155973305,0.30826693577482,0.276895619755864
Urban population growth (annual %),SP.URB.GROW,Kenya,KEN,4.43755369089764,4.45055664191255,4.45530022149245,4.4479689290422,4.41673101755764,4.38238214095663,4.36816192872176,4.34657458438635,4.31886626920069,4.26693623957953,4.20960811259828,4.14796672876075,4.09195586448875,4.05231824605309,4.02205904536996,4.01041775742508
Urban population growth (annual %),SP.URB.GROW,Mexico,MEX,1.82420878524429,1.8590281344028,1.88206292256786,1.88721556631294,1.86191341992348,1.81796631467998,1.7744572453399,1.73097530755872,1.68983234295214,1.65056526440047,1.61013604556509,1.5708748882209,1.52773148162835,1.48761300066204,1.45002297233125,1.4143747761486
Urban population growth (annual %),SP.URB.GROW,Switzerland,CHE,0.675992501186956,0.662946312521288,0.929048227949449,1.30598063263603,1.28345836397255,1.07689611583261,1.14447911246303,1.09168911257723,1.17839214469233,1.24996083195795,1.16818639104156,1.12051359857279,0.962986439023895,0.785417652319277,0.783765811954327,0.805290557309692
Urban population growth (annual %),SP.URB.GROW,United States,USA,1.13588459113456,1.17796815968651,1.16306776101756,1.15618567133535,1.08529029428822,1.03534480069191,0.93950541093758,0.94956550837067,0.914510413562637,0.95943078191871,0.966674782180289,0.958268060593122,0.871785260117191,0.767437430461766,0.701867775195684,0.599210762260319
Urban population growth (annual %),SP.URB.GROW,"Venezuela, RB",VEN,1.69223776848998,1.59762089896124,1.49880791728315,1.44315558054501,1.44936688225031,1.47784027228688,1.59111039198966,1.64097363182804,1.43242246010626,0.888144849244487,0.140590262158254,-0.756977632393663,-1.49435249202315,-1.73998549563812,-1.25736415804902,-0.236353856330428
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,Australia,AUS,91.9979036,92.1523528,92.306802,92.4045604,92.5023188,92.6000772,92.6978356,92.795594,92.928301,93.061008,93.193715,93.326422,93.459129,93.5613138,93.6634986,..
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,Canada,CAN,90.6811926,90.8129298,90.944667,91.1181934,91.2917198,91.4652462,91.6387726,91.812299,91.8826254,91.9529518,92.0232782,92.0936046,92.163931,92.2575774,92.3512238,..
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,Chad,TCD,43.282788,43.678312,44.073836,44.8768768,45.6799176,46.4829584,47.2859992,48.08904,48.5098724,48.9307048,49.3515372,49.7723696,50.193202,50.6082618,51.0233216,..
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,Germany,DEU,90.8326736,90.9650218,91.09737,91.176483,91.255596,91.334709,91.413822,91.492935,91.6233514,91.7537678,91.8841842,92.0146006,92.145017,92.300414,92.455811,..
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,Kenya,KEN,50.2541946,52.8899318,55.525669,57.3086542,59.0916394,60.8746246,62.6576098,64.440595,65.6565528,66.8725106,68.0884684,69.3044262,70.520384,70.9704974,71.4206108,..
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,Mexico,MEX,83.9713496,84.0471828,84.123016,84.1074316,84.0918472,84.0762628,84.0606784,84.045094,84.0406382,84.0361824,84.0317266,84.0272708,84.022815,84.1076902,84.1925654,..
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,Switzerland,CHE,92.2805442,92.4419856,92.603427,92.7610566,92.9186862,93.0763158,93.2339454,93.391575,93.5048256,93.6180762,93.7313268,93.8445774,93.957828,94.0561438,94.1544596,..
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,United States,USA,87.2369832,87.3983026,87.559622,87.6482302,87.7368384,87.8254466,87.9140548,88.002663,87.8964036,87.7901442,87.6838848,87.5776254,87.471366,87.5426358,87.6139056,..
"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,"Venezuela, RB",VEN,83.352225,83.468398,83.584571,83.5956166,83.6066622,83.6177078,83.6287534,83.639799,83.4384054,83.2370118,83.0356182,82.8342246,82.632831,82.677487,82.722143,..
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,Australia,AUS,86.7053348,86.9837804,87.262226,87.4604128,87.6585996,87.8567864,88.0549732,88.25316,88.4617664,88.6703728,88.8789792,89.0875856,89.296192,89.4942954,89.6923988,..
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,Canada,CAN,85.2858462,85.5547236,85.823601,86.1461852,86.4687694,86.7913536,87.1139378,87.436522,87.554987,87.673452,87.791917,87.910382,88.028847,88.2719362,88.5150254,..
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,Chad,TCD,38.6758054,39.0922342,39.508663,40.1805316,40.8524002,41.5242688,42.1961374,42.868006,43.2756824,43.6833588,44.0910352,44.4987116,44.906388,45.2766954,45.6470028,..
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,Germany,DEU,82.7313404,83.0825802,83.43382,83.6721208,83.9104216,84.1487224,84.3870232,84.625324,84.7284688,84.8316136,84.9347584,85.0379032,85.141048,85.4444144,85.7477808,..
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,Kenya,KEN,41.9801546,44.9244618,47.868769,49.3011628,50.7335566,52.1659504,53.5983442,55.030738,56.1624778,57.2942176,58.4259574,59.5576972,60.689437,61.1056284,61.5218198,..
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,Mexico,MEX,73.7808104,73.7391522,73.697494,73.5510572,73.4046204,73.2581836,73.1117468,72.96531,73.003421,73.041532,73.079643,73.117754,73.155865,73.315318,73.474771,..
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,Switzerland,CHE,86.5998756,86.9797198,87.359564,87.688786,88.018008,88.34723,88.676452,89.005674,89.2521066,89.4985392,89.7449718,89.9914044,90.237837,90.4089182,90.5799994,..
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,United States,USA,79.4108596,79.6358658,79.860872,80.0166002,80.1723284,80.3280566,80.4837848,80.639513,80.4498074,80.2601018,80.0703962,79.8806906,79.690985,79.8041226,79.9172602,..
"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,"Venezuela, RB",VEN,69.7657688,69.8798564,69.993944,70.0475236,70.1011032,70.1546828,70.2082624,70.261842,70.0787528,69.8956636,69.7125744,69.5294852,69.346396,69.4042478,69.4620996,..
